geometry,jul_2018,aug_2018,sep_2018,oct_2018,nov_2018,dec_2018,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,change_jul_2018_2019_magnitude,change_aug_2018_2019_magnitude,change_sep_2018_2019_magnitude,change_oct_2018_2019_magnitude,change_nov_2018_2019_magnitude,change_dec_2018_2019_magnitude,change_jan_2019_2020_magnitude,change_feb_2019_2020_magnitude,change_mar_2019_2020_magnitude,change_apr_2019_2020_magnitude,change_may_2019_2020_magnitude,change_jun_2019_2020_magnitude,change_jul_2019_2020_magnitude,change_jul_2018_2019_percent,change_aug_2018_2019_percent,change_sep_2018_2019_percent,change_oct_2018_2019_percent,change_nov_2018_2019_percent,change_dec_2018_2019_percent,change_jan_2019_2020_percent,change_feb_2019_2020_percent,change_mar_2019_2020_percent,change_apr_2019_2020_percent,change_may_2019_2020_percent,change_jun_2019_2020_percent,change_jul_2019_2020_percent
"POLYGON ((127.3014244768203 33.11208344000005, 127.2320612859821 32.99194286929327, 127.0933349043058 32.99194286929327, 127.0239717134676 33.11208344000005, 127.0933349043058 33.23222401070672, 127.2320612859821 33.23222401070672, 127.3014244768203 33.11208344000005))",1.4651599383063179e-05,1.691348243271723e-05,2.193089460627009e-05,3.512306317330871e-05,3.586573786761721e-05,3.195785801445404e-05,3.1591038627489936e-05,2.7478270224653167e-05,2.7646583985655792e-05,2.4854943519492648e-05,2.859714734900691e-05,2.0664507327810635e-05,2.0827389739519065e-05,1.89928096360873e-05,2.7502960726358306e-05,3.4535213418246794e-05,3.283505233414564e-05,2.9854843702107607e-05,5.7004397342688196e-05,2.5632226182399925e-05,2.41091261142386e-05,2.081175525652739e-05,1.9146340700837103e-05,2.27781797569035e-05,1.9995031178613518e-05,6.175790356455886e-06,2.079327203370069e-06,5.572066120088215e-06,-5.878497550619154e-07,-3.0306855334715657e-06,-2.1030143123464334e-06,2.541335871519826e-05,-1.8460440422532418e-06,-3.537457871417193e-06,-4.043188262965257e-06,-9.450806648169809e-06,2.113672429092864e-06,-8.323585609055471e-07,42.150963829893676,12.293903468086762,25.407381778649146,-1.673685897386774,-8.450085551447525,-6.580585943511211,80.44483441922681,-6.718195967797834,-12.795280144746183,-16.267139210331987,-33.04807480560821,10.228515955220713,-3.996461252780914
"POLYGON ((127.5095140493346 33.23222401070672, 127.4401508584964 33.11208344000005, 127.3014244768203 33.11208344000005, 127.2320612859821 33.23222401070672, 127.3014244768203 33.3523645814135, 127.4401508584964 33.3523645814135, 127.5095140493346 33.23222401070672))",1.498990068027972e-05,1.6497596886218038e-05,2.2515644472745133e-05,3.6316726125804114e-05,3.617212872996443e-05,4.2471500822493523e-05,3.2613009906348556e-05,3.525894725402951e-05,2.6053156321063657e-05,2.317386578038894e-05,2.8191761882462055e-05,2.0819611853793137e-05,2.0847168433226454e-05,1.9303409598799215e-05,2.617883267240842e-05,3.2060466154588225e-05,3.443374706074379e-05,2.656519225705526e-05,4.9888833816142556e-05,2.4886884835685735e-05,2.4133888993686995e-05,1.9121562708103622e-05,1.867171089373894e-05,2.3427273505257655e-05,1.7301659036609193e-05,5.857267752946735e-06,2.805812712581177e-06,3.663188199663287e-06,-4.256259971215888e-06,-1.7383816692206382e-06,-1.5906308565438263e-05,1.7275823909794e-05,-1.0372062418343773e-05,-1.919267327376662e-06,-4.052303072285317e-06,-9.520050988723115e-06,2.6076616514645175e-06,-3.5455093966172617e-06,39.074760252763966,17.007402544337417,16.269524081789104,-11.719833876192075,-4.805859456594795,-37.45172234886988,52.97218490229273,-29.41682388761173,-7.366736312962427,-17.48652171669437,-33.76891103299751,12.525025297190764,-17.007150913437187
"POLYGON ((127.7176036218491 33.11208344000005, 127.6482404310109 32.99194286929327, 127.5095140493346 32.99194286929327, 127.4401508584964 33.11208344000005, 127.5095140493346 33.23222401070672, 127.6482404310109 33.23222401070672, 127.7176036218491 33.11208344000005))",1.364961418097824e-05,1.4974143709697899e-05,2.129710749289989e-05,3.4025233369089116e-05,3.7246546783935e-05,3.702278319685499e-05,3.123549222806712e-05,3.578883273169181e-05,2.4343795285454046e-05,2.1490859122795016e-05,2.639989375188398e-05,2.090324381168184e-05,2.0243893929150635e-05,1.7539919714643615e-05,2.145744301229777e-05,2.9837690924886903e-05,3.5393467719055683e-05,2.6563677679506935e-05,5.3218798074163265e-05,2.5179216530308238e-05,2.294648954314191e-05,1.9434154282643096e-05,1.805605661982881e-05,2.2106708668559275e-05,1.4897346861501472e-05,6.594279748172394e-06,2.5657760049457164e-06,1.6033551939788077e-07,-4.1875424442022125e-06,-1.8530790648793155e-06,-1.0459105517348056e-05,2.1983305846096146e-05,-1.0609616201383575e-05,-1.3973057423121342e-06,-2.0567048401519204e-06,-8.343837132055168e-06,1.2034648568774363e-06,-5.346547067649163e-06,48.31110726457028,17.134709367614857,0.7528511533847215,-12.3071674447543,-4.975170116115507,-28.25045718938963,70.3792521839714,-29.645046768984233,-5.739884541121882,-9.570137835813208,-31.605570880222672,5.7573114858129175,-26.410665291771195
"POLYGON ((127.9256931943635 33.23222401070672, 127.8563300035253 33.11208344000005, 127.7176036218491 33.11208344000005, 127.6482404310108 33.23222401070672, 127.7176036218491 33.3523645814135, 127.8563300035253 33.3523645814135, 127.9256931943635 33.23222401070672))",1.40759160404126e-05,1.564882591339332e-05,2.333784425760577e-05,3.256525698267881e-05,3.965449919296173e-05,4.2470406927527344e-05,3.393186005463901e-05,3.6403615050951626e-05,2.392775250714431e-05,2.2805063975159886e-05,2.7166481607268413e-05,2.0847096381128646e-05,1.9584067264903128e-05,1.7204621829558636e-05,2.1456485666333392e-05,3.0140704305648778e-05,3.6089954003899444e-05,2.9319553361203097e-05,5.7621967047310064e-05,2.522118536794559e-05,2.181413068806297e-05,2.1305232024462184e-05,1.824169554745799e-05,2.0240274952276427e-05,1.7079233427085096e-05,5.508151224490528e-06,1.5557959161653158e-06,-1.8813585912723793e-06,-2.424552677030029e-06,-3.5645451890622864e-06,-1.3150853566324248e-05,2.3690106992671055e-05,-1.1182429683006036e-05,-2.1136218190813415e-06,-1.4998319506977016e-06,-8.924786059810424e-06,-6.068214288522186e-07,-2.504833837818032e-06,39.13174253580636,9.941933821589522,-8.061406917047393,-7.445212787111211,-8.989005690670673,-30.964745849422215,69.81670605302479,-30.717909931073496,-8.83334871693553,-6.5767495865452235,-32.85219701554062,-2.9108198943308463,-12.790161532517704
"POLYGON ((128.1337827668777 33.11208344000005, 128.0644195760398 32.99194286929327, 127.9256931943635 32.99194286929327, 127.8563300035253 33.11208344000005, 127.9256931943635 33.23222401070672, 128.0644195760398 33.23222401070672, 128.1337827668777 33.11208344000005))",1.4501938057247674e-05,1.5710997356843825e-05,2.1633791639536816e-05,3.334153758710174e-05,3.756459047242312e-05,3.7334177560800595e-05,3.688458488679783e-05,3.442554026010635e-05,2.4728062737221137e-05,2.1982526485019095e-05,2.5614605697854373e-05,1.8454214262157384e-05,1.8674032881522152e-05,1.7094664936544905e-05,2.0010417664344512e-05,3.138516433368095e-05,3.811867763633594e-05,2.670514117674482e-05,4.5329005594298095e-05,2.3117344197210212e-05,2.058908963012612e-05,1.991762888511749e-05,1.925446949264343e-05,1.948553447600734e-05,1.5803628763883215e-05,4.172094824274479e-06,1.38366757970108e-06,-1.6233739751923033e-06,-1.9563732534207855e-06,5.540871639128216e-07,-1.0629036384055775e-05,8.444420707500266e-06,-1.1308196062896137e-05,-4.1389731070950156e-06,-2.0648975999016045e-06,-6.360136205210942e-06,1.031320213849957e-06,-2.8704041176389374e-06,28.76922248464149,8.807000270408324,-7.50388097584109,-5.867675563281802,1.4750251685016706,-28.46998937299704,22.89417308996961,-32.84827479091305,-16.73795942318181,-9.393358863044313,-24.830115599802905,5.588534950332753,-15.371099193464449
"POLYGON ((128.3418723393921 33.23222401070672, 128.2725091485541 33.11208344000005, 128.1337827668777 33.11208344000005, 128.0644195760398 33.23222401070672, 128.1337827668777 33.3523645814135, 128.2725091485541 33.3523645814135, 128.3418723393921 33.23222401070672))",1.4247356010252332e-05,1.6868407866559484e-05,2.1094739820119068e-05,3.38787135910706e-05,3.7184533007288596e-05,3.4163187422575816e-05,4.2122804387960206e-05,3.475058231754748e-05,2.5381419297560082e-05,2.203131855315137e-05,2.5144061733948017e-05,1.922717242996285e-05,1.9780709505429615e-05,1.6516252047839013e-05,1.840894703244139e-05,2.947584467744244e-05,4.2151196443773524e-05,2.9959206189537838e-05,4.195612150273311e-05,2.3972914100260038e-05,2.1317064847796203e-05,1.963010588909756e-05,1.768998213852399e-05,2.0776908298693456e-05,1.4523148013885461e-05,5.533353495177282e-06,-3.521558187204712e-07,-2.685792787677678e-06,-4.402868913628162e-06,4.966663436484927e-06,-4.203981233037978e-06,-1.666828852270964e-07,-1.077766821728744e-05,-4.064354449763879e-06,-2.4012126640538096e-06,-7.454079595424026e-06,1.5497358687306064e-06,-5.257561491544153e-06,38.83775692272662,-2.0876648318339344,-12.732049840766976,-12.995974306381648,13.35679927864471,-12.30558841315811,-0.39570699921095165,-31.0143528496937,-16.01310944086797,-10.899087398063784,-29.645487170276752,8.06013403362192,-26.579236149749853
"POLYGON ((128.5499619119066 33.11208344000005, 128.4805987210684 32.99194286929327, 128.3418723393921 32.99194286929327, 128.2725091485541 33.11208344000005, 128.3418723393921 33.23222401070672, 128.4805987210684 33.23222401070672, 128.5499619119066 33.11208344000005))",1.4023012759056267e-05,1.611838269175953e-05,2.0197933407583525e-05,3.1815996965066234e-05,3.666018842993048e-05,3.670212216713663e-05,4.932621292221492e-05,3.305806878250914e-05,2.7461521409431107e-05,2.0761234966088314e-05,2.5896689402224788e-05,1.8537894887515343e-05,1.8287997845538883e-05,1.785788468225532e-05,1.900356297263792e-05,3.0569141830280286e-05,4.101420125562302e-05,3.1838899253005504e-05,4.002786518902525e-05,2.3516777717630056e-05,2.0854988708375104e-05,1.8906181562354193e-05,1.8233192532017347e-05,2.1838303197373404e-05,1.4016927974379774e-05,4.264985086482616e-06,1.7395019904957869e-06,-1.1943704349456056e-06,-1.2468551347859474e-06,4.3540128256925405e-06,-4.863222914131128e-06,-9.298347733189673e-06,-9.541291064879087e-06,-6.606532701056003e-06,-1.8550534037341208e-06,-7.663496870207441e-06,3.3004083098580606e-06,-4.271069871159109e-06,30.414185309274757,10.792038033599372,-5.913329897885329,-3.9189566687317283,11.876678795621775,-13.250522386647429,-18.850722936813987,-28.86221553851729,-24.057416930975727,-8.935178503418465,-29.592573595716328,17.803576565108134,-23.354496797477374
"POLYGON ((128.7580514844209 33.23222401070672, 128.6886882935829 33.11208344000005, 128.5499619119066 33.11208344000005, 128.4805987210684 33.23222401070672, 128.5499619119066 33.3523645814135, 128.6886882935829 33.3523645814135, 128.7580514844209 33.23222401070672))",1.437120067633182e-05,1.6435126863051203e-05,1.958881442034988e-05,3.1822375124582785e-05,3.471435329705255e-05,4.3028108581762277e-05,4.839554530013943e-05,3.063006169647531e-05,2.6714371888785346e-05,2.1781381782827165e-05,2.5020351682206144e-05,1.8187406377276946e-05,1.825364034356375e-05,1.8060232444467974e-05,1.9332753647450457e-05,3.1753846188949855e-05,4.157752699587125e-05,3.285661470041233e-05,3.934690113023416e-05,2.3540122330934968e-05,2.170352681223805e-05,1.9324417468397684e-05,1.9509377673150927e-05,2.196297159930133e-05,1.5100830566257949e-05,3.882439667231931e-06,1.6251055814167704e-06,-2.56060772899424e-07,-6.852893563293001e-08,6.8631736988187e-06,-1.0171493881349948e-05,-9.048644169905269e-06,-7.089939365540343e-06,-5.010845076547295e-06,-2.4569643144294807e-06,-5.510974009055217e-06,3.7755652220243837e-06,-3.152809777305801e-06,27.015416141436173,9.88800144323965,-1.3071785122095738,-0.21534827417703153,19.770420725082104,-23.639184283506243,-18.697266688054448,-23.146996685142827,-18.75711357694635,-11.280112248739865,-22.025965418281814,20.75922835672443,-17.27222470676916
"POLYGON ((128.9661410569353 33.11208344000005, 128.8967778660973 32.99194286929327, 128.7580514844209 32.99194286929327, 128.6886882935829 33.11208344000005, 128.7580514844209 33.23222401070672, 128.8967778660973 33.23222401070672, 128.9661410569353 33.11208344000005))",1.450514293919223e-05,1.7592674547930317e-05,1.9964941179244797e-05,2.9609489672943602e-05,3.0907632104047294e-05,4.3805300780995764e-05,4.4699000987665414e-05,3.450375450212174e-05,2.4529696977786176e-05,2.0745477679997752e-05,2.4898564415473236e-05,1.8666984944136488e-05,1.8863407463849498e-05,1.8040117413625494e-05,1.8907650640862694e-05,2.9385802318209134e-05,3.910776705830862e-05,3.127791915920842e-05,4.055509096753213e-05,2.3628157313189945e-05,2.0404022140332167e-05,1.8239932712745562e-05,1.9310397760390305e-05,2.2569496943005457e-05,1.393194742474302e-05,4.358264524657268e-06,4.47442865695177e-07,-1.0572905383821036e-06,-2.2368735473446793e-07,8.200134954261324e-06,-1.2527381621787343e-05,-4.143910020133282e-06,-1.0875597188931796e-05,-4.12567483745401e-06,-2.50554496725219e-06,-5.5881666550829304e-06,3.902511998868969e-06,-4.9314600391064785e-06,30.046339721902616,2.5433475988891994,-5.29573580452741,-0.7554583250344492,26.531100560070186,-28.597866921215502,-9.2706994084203,-31.520039908303378,-16.81910233620161,-12.077547723415263,-22.443730336557714,20.905957820975217,-26.142996956182508
"POLYGON ((129.1742306294498 33.23222401070672, 129.1048674386116 33.11208344000005, 128.9661410569354 33.11208344000005, 128.8967778660973 33.23222401070672, 128.9661410569354 33.3523645814135, 129.1048674386116 33.3523645814135, 129.1742306294498 33.23222401070672))",1.4746359096149052e-05,1.806526180715932e-05,1.9465414294563653e-05,2.9662697735494895e-05,3.2642577963366175e-05,3.634931145794416e-05,5.105462865307787e-05,3.8197386186068185e-05,2.364907584605393e-05,2.1109500224729095e-05,2.6025015832570033e-05,1.95165686093377e-05,2.0132645576645395e-05,1.7964691433537595e-05,2.2437454378525933e-05,2.8713723964740775e-05,3.927713989612072e-05,3.395086475926055e-05,3.937975969163427e-05,2.3876094497335663e-05,2.166672570258445e-05,1.75839744953989e-05,2.04557290553295e-05,2.2440838318429874e-05,1.5246303788097823e-05,5.386286480496342e-06,-1.0057037362172508e-07,2.9720400839622806e-06,-9.489737707541203e-07,6.634561932754544e-06,-2.39844669868361e-06,-1.1674868961443603e-05,-1.4321291688732522e-05,-1.9823501434694815e-06,-3.5255257293301946e-06,-5.569286777240532e-06,2.924269709092175e-06,-4.886341788547572e-06,36.52621264256984,-0.556705873932415,15.268311472786475,-3.199215995848422,20.32487121636141,-6.598327732998718,-22.86740550161611,-37.49285780699821,-8.382357756276786,-16.701133100252914,-21.399744050378743,14.983523833657209,-24.270738636634555
"POLYGON ((129.3823202019643 33.11208344000005, 129.3129570111261 32.99194286929327, 129.1742306294498 32.99194286929327, 129.1048674386116 33.11208344000005, 129.1742306294498 33.23222401070672, 129.3129570111261 33.23222401070672, 129.3823202019643 33.11208344000005))",1.647583291172416e-05,2.0375108188081226e-05,1.9374208343353686e-05,3.0066861872942308e-05,3.432137724031099e-05,3.831815946605939e-05,5.0816572001977355e-05,3.6062085159259054e-05,2.4788819555529595e-05,2.1022264571880114e-05,2.7633181904728725e-05,2.0597356650427334e-05,2.2392771290647224e-05,2.2363226639221437e-05,2.241697228748884e-05,3.0180344085108315e-05,3.9144766537781305e-05,3.314481527042828e-05,4.085443703025521e-05,2.4564938593094706e-05,2.079133966265556e-05,1.8083789889816444e-05,2.1476475956610196e-05,2.5199457100409936e-05,1.5621921540350982e-05,5.916938378923064e-06,1.9881184511402117e-06,3.042763944135154e-06,1.1348221216600756e-07,4.823389297470316e-06,-5.1733441956311094e-06,-9.962134971722144e-06,-1.1497146566164348e-05,-3.997479892874034e-06,-2.93847468206367e-06,-6.1567059481185285e-06,4.602100449982602e-06,-6.770849750296242e-06,35.91283312124746,9.757584758755765,15.705229809707156,0.37743284498916124,14.053600657391948,-13.5010247561954,-19.60410665114227,-31.881535733139433,-16.126140593017162,-13.977916946180214,-22.280119493097402,22.34316047485211,-30.23676552765141
"POLYGON ((129.5904097744785 33.23222401070672, 129.5210465836404 33.11208344000005, 129.3823202019643 33.11208344000005, 129.3129570111261 33.23222401070672, 129.3823202019643 33.3523645814135, 129.5210465836404 33.3523645814135, 129.5904097744785 33.23222401070672))",2.125408097132461e-05,2.3164642121162693e-05,2.073716502614893e-05,2.9765376182138242e-05,3.9226896561636036e-05,4.2120773582049164e-05,5.6652784802469314e-05,3.912191829503406e-05,2.6092414358324863e-05,2.433183936616105e-05,2.6703438624143024e-05,2.2488691956701334e-05,2.2901543682443673e-05,2.3336259361268974e-05,2.5657597418636085e-05,3.079878139236961e-05,3.848478387361801e-05,3.7735268218198984e-05,4.362558753299627e-05,2.6873947725825076e-05,2.1192883570276575e-05,1.6460293071410132e-05,2.2874345026238708e-05,2.542661159304886e-05,1.5949568554133826e-05,1.6474627111190639e-06,1.716172401062815e-07,4.920432392487155e-06,1.033405210231368e-06,-7.421126880180227e-07,-4.3855053638501795e-06,-1.3027197269473044e-05,-1.2247970569208986e-05,-4.899530788048288e-06,-7.871546294750918e-06,-3.829093597904316e-06,2.937919636347525e-06,-6.951975128309847e-06,7.75127709987448,0.7408585861531436,23.727603972301132,3.471836552334585,-1.8918465467997538,-10.411739839743053,-22.994804783021415,-31.307183039548654,-18.777606091806824,-32.350806596636055,-14.339327798938855,13.06398630033288,-30.35592370849321
"POLYGON ((129.7984993469929 33.11208344000005, 129.7291361561547 32.99194286929327, 129.5904097744785 32.99194286929327, 129.5210465836404 33.11208344000005, 129.5904097744785 33.23222401070672, 129.7291361561547 33.23222401070672, 129.7984993469929 33.11208344000005))",2.4969619246919043e-05,2.5057213656655828e-05,2.0705995498110912e-05,3.4954013445517185e-05,4.458125824857671e-05,5.012106937324087e-05,5.987482440009317e-05,4.294444383822283e-05,2.9837999111497483e-05,2.879077292471887e-05,3.0179578072259305e-05,2.693682794121543e-05,2.570497461820342e-05,2.356030873174387e-05,2.5118473903911823e-05,3.268896112404048e-05,4.2809136176592066e-05,4.164052056040061e-05,4.018895711987294e-05,3.484317121882811e-05,2.720057838630852e-05,1.9900764252361313e-05,2.5053118980261026e-05,3.2460629320187336e-05,1.538807718898697e-05,7.353553712843767e-07,-1.4969049249119585e-06,4.41247840580091e-06,-2.2650523214767066e-06,-1.772122071984644e-06,-8.48054881284026e-06,-1.9685867280220227e-05,-8.10127261939472e-06,-2.637420725188963e-06,-8.890008672357559e-06,-5.126459091998278e-06,5.523801378971904e-06,-1.0316897429216451e-05,2.9450003382615093,-5.973948043158992,21.31014858089522,-6.480092264675824,-3.975038259583488,-16.920127441191305,-32.87837163191679,-18.864541941474993,-8.839134002697536,-30.877978495411877,-16.986516775429862,20.506502811045767,-40.135800880777225
"POLYGON ((130.0065889195074 33.23222401070672, 129.9372257286691 33.11208344000005, 129.7984993469929 33.11208344000005, 129.7291361561547 33.23222401070672, 129.7984993469929 33.3523645814135, 129.9372257286691 33.3523645814135, 130.0065889195074 33.23222401070672))",2.284172725337975e-05,2.1198255434141326e-05,2.110731345445694e-05,3.002936121566404e-05,3.703369967819158e-05,3.968117904692954e-05,5.230070612081966e-05,3.385741831806874e-05,2.930238045912477e-05,2.5837032908716798e-05,2.6223291650699826e-05,2.2085822949297998e-05,2.1740912370394433e-05,2.1453641084043246e-05,2.2195472488752235e-05,3.275898372801946e-05,3.983500580167555e-05,3.770272579434609e-05,4.0584945076123564e-05,3.885605676686145e-05,2.5032478954231368e-05,1.992029791285633e-05,2.266767992133563e-05,2.5646632580166673e-05,1.6295660301341462e-05,-1.100814882985318e-06,2.5538564990191905e-07,1.0881590342952954e-06,2.7296225123554222e-06,2.801306123483966e-06,-1.978453252583449e-06,-1.1715761044696093e-05,4.99863844879271e-06,-4.269901504893403e-06,-5.916734995860468e-06,-3.555611729364198e-06,3.560809630868675e-06,-5.445252069052971e-06,-4.819315416799038,1.2047484317535015,5.15536492431027,9.089845410802761,7.564208134283705,-4.985873152215567,-22.400770302472704,14.763790912330368,-14.571858797784989,-22.90021078180499,-13.558983276110986,16.122603350770117,-25.0461065123836
"POLYGON ((130.2146784920217 33.11208344000005, 130.1453153011836 32.99194286929327, 130.0065889195074 32.99194286929327, 129.9372257286691 33.11208344000005, 130.0065889195074 33.23222401070672, 130.1453153011836 33.23222401070672, 130.2146784920217 33.11208344000005))",2.0963320984522733e-05,2.128241431008962e-05,2.3936081845168236e-05,3.4899619534054686e-05,5.018374275454821e-05,4.688558515283691e-05,5.700242878501295e-05,4.3462936785750356e-05,3.0909580475565616e-05,2.5191390654420643e-05,2.646207733182072e-05,2.462196968512745e-05,2.032364990158631e-05,1.998849922705484e-05,2.682135418869821e-05,4.015835538450259e-05,4.145070737991529e-05,4.4282567234172055e-05,5.1436884777702276e-05,4.183316326682618e-05,2.39542676376767e-05,2.1251276035289214e-05,2.165420844654859e-05,2.7075701454055682e-05,1.6049986573312525e-05,-6.396710829364219e-07,-1.293915083034781e-06,2.8852723435299744e-06,5.258735850447906e-06,-8.733035374632923e-06,-2.6030179186648517e-06,-5.5655440073106735e-06,-1.629773518924173e-06,-6.955312837888915e-06,-3.940114619131429e-06,-4.807868885272132e-06,2.4537317689282337e-06,-4.273663328273787e-06,-3.0513823807243736,-6.079738248594092,12.054071180878747,15.068175300067344,-17.40212047823284,-5.551851193025691,-9.763696259858252,-3.7498007255195565,-22.50212630154321,-15.640718978886579,-18.16890195347837,9.965619324153321,-21.02803063902521
"POLYGON ((130.4227680645361 33.23222401070672, 130.3534048736979 33.11208344000005, 130.2146784920217 33.11208344000005, 130.1453153011836 33.23222401070672, 130.2146784920217 33.3523645814135, 130.3534048736979 33.3523645814135, 130.4227680645361 33.23222401070672))",2.7081465574707168e-05,2.6275261610103015e-05,2.8832873240491864e-05,4.6666893597870135e-05,6.862582576573647e-05,5.900968427519752e-05,6.395090707908372e-05,5.894278230783315e-05,3.518368690048844e-05,2.818376988948436e-05,3.090793180059187e-05,2.94613200673065e-05,2.5176524027619465e-05,2.6559133547654158e-05,2.833792289340892e-05,4.852959922288239e-05,5.249746291799624e-05,5.6029593676015935e-05,6.176277618801148e-05,4.715631905262764e-05,2.6415970624276608e-05,2.4809663318182824e-05,2.5048274267992365e-05,3.1894518405276554e-05,1.9966382862983167e-05,-1.9049415470877029e-06,2.8387193755114327e-07,-4.949503470829422e-07,1.8627056250122544e-06,-1.612836284774023e-05,-2.9800905991815877e-06,-2.1881308910722322e-06,-1.178646325520551e-05,-8.767716276211831e-06,-3.374106571301536e-06,-5.8596575325995076e-06,2.433198337970056e-06,-5.210141164636298e-06,-7.034115424191924,1.0803772071368933,-1.716618191168862,3.9914926437213465,-23.50188528557248,-5.0501720790161135,-3.4215791315771646,-19.996448748635267,-24.919833731495924,-11.971807123504966,-18.958426498428143,8.258958975399743,-20.694442008438514
"POLYGON ((130.6308576370506 33.11208344000005, 130.5614944462122 32.99194286929327, 130.4227680645361 32.99194286929327, 130.3534048736979 33.11208344000005, 130.4227680645361 33.23222401070672, 130.5614944462122 33.23222401070672, 130.6308576370506 33.11208344000005))",2.819068917805413e-05,2.6499047991304105e-05,2.9654984034970798e-05,4.688711478248095e-05,6.341623610554914e-05,5.964029095934516e-05,5.765867796162073e-05,6.002001139312251e-05,3.5506846709712335e-05,3.1378579424020615e-05,3.149434069397407e-05,3.2479112046657724e-05,2.620502694943728e-05,2.146985930139581e-05,2.7419363751146228e-05,4.222450062877159e-05,5.426166813857216e-05,5.272241151231675e-05,4.73610255154295e-05,5.308555213695881e-05,2.9762111507012324e-05,2.425267466981009e-05,2.6698445926202767e-05,3.04927886398053e-05,1.5396190330742825e-05,-1.9856622286168485e-06,-5.029188689908295e-06,-2.23562028382457e-06,-4.662614153709358e-06,-9.154567966976978e-06,-6.917879447028407e-06,-1.029765244619123e-05,-6.934459256163696e-06,-5.744735202700011e-06,-7.125904754210523e-06,-4.795894767771303e-06,-1.986323406852423e-06,-1.0808836618694456e-05,-7.0436810397762315,-18.97875233690911,-7.538767450315274,-9.944340092880937,-14.435684816961128,-11.599338862622417,-17.859674918397612,-11.55357870684825,-16.179232275021,-22.709456211888206,-15.2277985888713,-6.115694924168428,-41.24718757034731
"POLYGON ((130.8389472095648 33.23222401070672, 130.7695840187267 33.11208344000005, 130.6308576370506 33.11208344000005, 130.5614944462122 33.23222401070672, 130.6308576370506 33.3523645814135, 130.7695840187267 33.3523645814135, 130.8389472095648 33.23222401070672))",2.2250426279734793e-05,2.2828802971471282e-05,2.533878195814769e-05,3.616334052641322e-05,4.489434167838563e-05,4.107615104673052e-05,4.255097402106531e-05,4.4169627722549704e-05,3.125222093836563e-05,2.8893957269134498e-05,3.1190684134803155e-05,2.5051590830644972e-05,2.2570052241125365e-05,1.6758421819840455e-05,2.1574350889535727e-05,3.522647368987187e-05,4.0719359073851396e-05,3.85915535166868e-05,3.867362609109297e-05,3.832813379459924e-05,2.6312353747751193e-05,2.33110972164092e-05,2.472626982584466e-05,2.352425717823046e-05,1.5214740149629049e-05,3.196259613905719e-07,-6.070381151630827e-06,-3.7644310686119647e-06,-9.368668365413479e-07,-4.174982604534235e-06,-2.4845975300437196e-06,-3.8773479299723394e-06,-5.841493927950461e-06,-4.939867190614437e-06,-5.582860052725298e-06,-6.464414308958493e-06,-1.527333652414512e-06,-7.355312091496316e-06,1.436493653524653,-26.590886781128496,-14.856401048912735,-2.5906534709012097,-9.29957417449843,-6.048759357265735,-9.112242478991943,-13.225137337909306,-15.806451645009947,-19.321894888690437,-20.72546495299658,-6.096753147293798,-32.58881287874934
"POLYGON ((131.0470367820792 33.11208344000005, 130.977673591241 32.99194286929327, 130.8389472095648 32.99194286929327, 130.7695840187267 33.11208344000005, 130.8389472095648 33.23222401070672, 130.977673591241 33.23222401070672, 131.0470367820792 33.11208344000005))",1.603694005655876e-05,1.4739974511460786e-05,2.480853825913162e-05,2.6710986312813524e-05,3.180413961637362e-05,2.3928550099506717e-05,3.0257920156588967e-05,2.8196637157217106e-05,2.6414726885332295e-05,2.3702881007825393e-05,2.3792123564683444e-05,1.9180323493889102e-05,1.8137160955602676e-05,1.3720409662980385e-05,1.789719332387275e-05,2.7693066279425827e-05,3.3949653542706196e-05,2.848943894758218e-05,3.0322676061574072e-05,3.0182967480334314e-05,1.6982639906254234e-05,1.5576984033902886e-05,1.7208918799955916e-05,1.7950396865052735e-05,1.0027752339325577e-05,2.1002208990439165e-06,-1.0195648484804006e-06,-6.911344935258869e-06,9.82079966612303e-07,2.1455139263325756e-06,4.560888848075465e-06,6.475590498510516e-08,1.986330323117208e-06,-9.432086979078061e-06,-8.125896973922506e-06,-6.5832047647275274e-06,-1.2299266288363666e-06,-8.109408616277099e-06,13.09614484831208,-6.917005505590647,-27.858735017227044,3.6766892660238066,6.746020965233117,19.06044799667777,0.2140130737670808,7.044564612588188,-35.70768314214734,-34.28231771167303,-27.669681299484782,-6.4124394420575035,-44.71156558696169
